View,ClubType,Distance,Carry,LrDistanceOut,DirectionAngle,SpinBack,SpinSide,SpinAxis,BallSpeed,GolferId,0-LOWER-ANGLE,0-SHOULDER-ANGLE,0-SPINE-ANGLE,0-STANCE-RATIO,0-UPPER-TILT,1-HEAD-LOC,1-HIP-LINE,1-HIP-ROTATION,1-HIP-SHIFTED,1-LEFT-ARM-ANGLE,1-RIGHT-ARM-ANGLE,1-SHOULDER-ANGLE,1-SHOULDER-LOC,1-SPINE-ANGLE,2-HEAD-LOC,2-HIP-ANGLE,2-HIP-LINE,2-HIP-ROTATION,2-HIP-SHIFTED,2-LEFT-ARM-ANGLE,2-SHOULDER-ANGLE,2-SHOULDER-LOC,2-UPPER-TILT,3-HEAD-LOC,3-HIP-ANGLE,3-HIP-LINE,3-HIP-ROTATION,3-HIP-SHIFTED,3-LEFT-LEG-ANGLE,3-RIGHT-ARM-ANGLE,3-RIGHT-DISTANCE,3-RIGHT-LEG-ANGLE,3-SHOULDER-ANGLE,3-SHOULDER-LOC,4-HEAD-LOC,4-HIP-ANGLE,4-HIP-HANGING-BACK,4-HIP-LINE,4-HIP-ROTATION,4-HIP-SHIFTED,4-RIGHT-ARM-ANGLE,4-RIGHT-ARMPIT-ANGLE,4-SHOULDER-HANGING-BACK,4-SPINE-ANGLE,5-HEAD-LOC,5-HIP-HANGING-BACK,5-HIP-LINE,5-HIP-SHIFTED,5-LEFT-ARM-ANGLE,5-LEFT-LEG-ANGLE,5-RIGHT-ARM-ANGLE,5-SHOULDER-ANGLE,5-SHOULDER-HANGING-BACK,5-SPINE-ANGLE,6-HEAD-LOC,6-HIP-ANGLE,6-HIP-LINE,6-HIP-SHIFTED,6-LEFT-ARM-ANGLE,6-RIGHT-LEG-ANGLE,6-SHOULDER-ANGLE,6-SPINE-ANGLE,6-WEIGHT-SHIFT,7-FINISH-ANGLE,7-HIP-ANGLE,7-HIP-LINE,7-HIP-SHIFTED,7-SHOULDER-ANGLE,7-SPINE-ANGLE,Spine_Instability,X_Factor_Top,Hip_Sway_Range,Hip_Sway_Std,Spine_Angle_Range,Shoulder_Rotation_Range,Head_Movement_Range,Head_Movement_Std,Weight_Shift_Impact,Hip_Hanging_Back_Max,Shoulder_Hanging_Back_Max,Left_Arm_Consistency,Injury_Risk_Score,Injury_Risk_Level
FACEON,W1,151.4,138.3,46.3,9.2,3665.0,1638.0,24.08132063,47.6,6.0,166.738,14.65,73.752,1.78,0.61,-0.11,0.154,9.61,-0.38,165.93,152.87,22.951999999999998,48.38,75.14399999999999,-0.32,11.916,0.16,9.93,-0.53,156.93,20.448,57.56,0.8,-0.56,7.5,0.148,4.36,-0.71,153.58200000000002,67.096,0.614,171.89,19.266000000000002,61.39,-0.32,8.024,0.45,0.182,9.02,-0.49,35.994,35.9,0.55,75.944,-0.52,0.18,0.252,0.13,180.0,172.57200000000003,149.32,33.58,0.39,79.24999999999999,-0.68,20.654000000000003,0.15,0.11,161.81,155.51,40.529999999999994,72.66,89.57,68.58,3.1100000000000003,0.376,-0.38,8.569999999999999,82.25399999999999,3.6087668069115586,14.906000000000002,0.84,0.3213735402626551,9.593999999999994,31.959999999999994,0.5700000000000001,0.20653490423332002,89.57,0.45,0.55,9.928304235870291,0.12803141254074119,Low
FACEON,W1,166.4,148.7,34.6,5.7,2776.0,1164.0,22.74871142,49.7,6.0,167.438,11.91,78.276,1.73,0.67,-0.15,0.01,9.49,-0.32,165.93,141.26,23.404,46.85,76.796,-0.44,7.6579999999999995,0.084,9.37,-0.48,148.21,18.9,62.4,0.79,-0.67,11.892,0.06999999999999999,4.24,-0.65,152.42000000000002,69.452,0.654,171.89,15.669999999999998,65.37,-0.41,10.379999999999999,0.44,0.27,9.1,-0.34,50.9,16.26,0.53,78.99,-0.67,0.13,0.354,0.22,171.89,171.208,143.13,30.82,0.39,80.47800000000001,-0.71,14.738,0.22600000000000003,0.26,108.66,156.93,40.104,75.556,93.07,71.84,5.606,0.6100000000000001,-0.04,8.856,82.43199999999999,2.4837473838268362,11.429999999999998,0.91,0.3483635211343789,6.875999999999991,31.247999999999998,0.5599999999999999,0.21710980324864806,93.07,0.44,0.53,28.50782158753395,0.1490527209950622,Low
FACEON,I6,138.9,128.1,4.4,1.8,4706.0,0.0,0.0,46.1,5.0,157.71800000000002,5.24,63.224000000000004,1.32,0.63,-0.57,0.008000000000000002,4.33,-0.62,149.32,165.93,34.476,41.22,64.034,-0.86,13.601999999999999,0.07,0.0,-0.9,152.87,31.321999999999996,58.47,0.76,-1.06,13.833999999999998,0.046,4.99,-0.94,146.752,78.078,0.584,180.0,28.488,81.97,-0.6,13.216,0.33,0.22000000000000003,3.72,-0.24,62.27,30.68,0.44,67.564,-0.62,0.23,0.126,0.09,142.19,174.45999999999998,160.05,12.24,0.23,68.264,-0.16,22.194,0.134,0.43,145.08,171.89,50.059999999999995,68.32000000000001,97.23,85.76,3.7980000000000005,0.522,0.67,11.574000000000002,82.80600000000001,7.094894915829741,23.497999999999998,1.6099999999999999,0.6392406209156075,19.582000000000008,44.81999999999999,0.9,0.3039572338339721,97.23,0.33,0.44,4.6949937877133205,0.21082796391310857,Low
FACEON,W1,198.8,176.0,2.0,0.0,1694.0,0.0,0.0,58.4,1.0,158.058,5.9,71.44200000000001,1.55,0.55,-0.25,0.042,0.0,-0.03,165.93,152.87,18.5,26.81,77.51199999999999,-0.57,10.154,0.042,154.65,-0.14,146.1,17.826,33.33,0.7,-0.72,6.1819999999999995,0.21000000000000002,170.87,-0.19,136.39600000000002,75.884,0.688,180.0,16.119999999999997,35.31,-0.48,10.610000000000001,0.0,0.354,180.0,-0.08,33.616,65.8,0.0,78.316,-0.63,0.19,0.352,0.26,155.51,169.35,144.1,21.01,0.29,79.15,-0.53,12.026,0.348,0.38,97.47,161.81,35.922000000000004,79.53599999999999,90.6,82.74600000000001,4.159999999999999,0.6100000000000001,0.8720000000000001,5.732000000000001,84.92999999999999,4.328138029222261,-154.75,1.062,0.38105442680865975,13.487999999999985,30.190000000000005,0.47,0.16037456157383564,90.6,0.19,0.29,30.291147634251168,0.18039159603545005,Low
FACEON,W1,171.2,150.9,22.8,4.2,2698.0,596.0,12.45683378,50.3,6.0,167.57,14.74,75.55600000000001,1.84,0.6,-0.08,-0.028000000000000008,8.85,-0.3,168.52,136.05,21.804,41.18,77.078,-0.3,7.17,-0.044,15.68,-0.45,145.08,22.779999999999998,61.13,0.81,-0.46,4.756,0.007999999999999997,1.77,-0.51,149.28,62.464,0.6839999999999999,168.52,17.509999999999998,66.43,-0.33,8.986,0.46,0.268,4.09,-0.32,31.274,25.84,0.49,79.76399999999998,-0.7,0.19,0.274,0.12,168.52,169.204,147.14,29.29,0.41,83.06800000000001,-0.79,17.588,0.344,0.12,160.05,163.74,35.75,81.726,87.5,69.03,8.982000000000001,0.5719999999999998,-0.04,16.102,81.354,2.9057040225505864,15.739999999999998,0.63,0.26246995292885655,7.5120000000000005,21.009999999999998,0.7100000000000001,0.2652294604048854,87.5,0.46,0.49,11.054598967548905,0.0906620721927192,Low
FACEON,I6,156.3,142.2,-0.5,4.8,3515.0,-876.0,-13.99404653,48.9,3.0,159.59,12.25,73.282,1.26,0.61,-0.23,0.15,22.58,-0.5,163.74,160.05,24.824000000000005,30.89,74.532,-0.42,11.318,0.152,27.88,-0.67,168.52,23.032,41.36,0.81,-0.57,13.854,0.10800000000000001,19.66,-0.45,142.486,70.66999999999999,0.5519999999999999,160.05,15.508000000000001,42.99,-0.2,12.504,0.17,0.17400000000000002,22.4,0.16,38.513999999999996,30.68,0.23,72.46,-0.15,0.07,0.12200000000000003,0.67,180.0,170.97199999999998,161.81,16.88,0.13,73.806,-0.31,19.378000000000004,0.05600000000000001,0.88,180.0,161.81,38.266,72.736,98.48,87.28,3.2879999999999994,0.49799999999999994,0.79,11.319999999999999,86.372,5.3628718674481375,-4.151999999999999,1.55,0.6663046636201077,13.912000000000006,26.945999999999998,0.41999999999999993,0.157310732840028,98.48,0.17,0.23,8.242190242890533,0.14015586362901827,Low
FACEON,W1,248.5,229.2,6.4,-0.4,1752.0,246.0,7.992702667,66.1,3.0,162.296,15.91,69.72600000000001,1.43,0.69,-0.56,0.084,11.9,-0.79,171.89,142.19,21.904000000000003,62.46,74.886,-0.56,9.71,0.07200000000000001,12.17,-0.85,180.0,19.454,68.73,0.8,-0.47,10.586,0.20800000000000002,7.7,-0.63,140.66199999999998,72.576,0.6699999999999999,155.51,11.978,62.58,0.11,12.232,0.28,0.316,7.7,0.05,53.842,37.81,0.4,77.82400000000001,0.29,0.18,0.16599999999999998,0.44,168.52,174.45999999999998,149.32,16.91,0.24,75.84400000000001,0.2,8.27,0.344,0.47,180.0,150.46,21.631999999999998,79.96200000000002,92.5,85.04,3.428,0.732,0.41,6.5280000000000005,85.328,5.236670608952472,4.278,1.3199999999999998,0.6073008197872664,15.60199999999999,15.376000000000003,0.8500000000000001,0.4052036525008134,92.5,0.28,0.4,5.820093785040465,0.10447214047761416,Low
FACEON,W1,184.2,165.2,-27.1,-4.3,1081.0,-436.0,-21.9657111,55.1,5.0,157.944,15.03,73.92999999999999,1.37,0.69,-0.18,0.05800000000000001,15.68,-0.72,154.16,161.81,25.153999999999996,62.75,76.724,-0.09,9.888,-0.0020000000000000018,9.07,-0.83,146.1,20.726,92.27,0.75,-0.6,4.5,0.076,17.36,-0.93,138.08,70.678,0.648,171.89,16.256,108.16,-0.31,9.626000000000001,0.48,0.264,14.07,-0.48,46.882000000000005,57.99,0.74,79.76599999999999,-0.32,0.26,0.28200000000000003,0.04,148.21,167.892,161.81,31.22,0.44,81.976,-0.18,19.208,0.23600000000000004,0.45,168.52,160.05,47.194,79.244,96.68,79.43,6.529999999999999,0.506,0.24,13.542000000000002,84.87800000000001,3.8440111168760565,-1.1039999999999992,1.3800000000000001,0.5558605512005258,10.948000000000022,33.652,0.51,0.1794435844492636,96.68,0.48,0.74,10.108496014079778,0.1371690818289985,Low
FACEON,W1,188.7,172.5,-6.2,-0.6,2856.0,-144.0,-2.886418544,55.3,5.0,155.60399999999998,15.98,78.458,1.81,0.55,-0.14,0.006,11.15,-0.16,165.93,165.93,16.131999999999998,43.48,81.73,-0.24,7.3199999999999985,0.022000000000000002,15.78,-0.2,163.74,14.522,60.63,0.72,-0.17,5.19,0.13799999999999998,21.16,-0.17,132.976,74.72999999999999,0.656,165.93,13.26,51.45,0.06,6.101999999999999,0.29,0.322,6.75,0.14,55.232000000000006,32.86,0.4,82.99,0.03,0.19,0.194,0.42,165.93,162.192,168.52,26.43,0.32,83.764,-0.22,19.036,0.27999999999999997,0.44,180.0,171.89,38.792,82.706,88.99,68.17,6.5040000000000004,0.49399999999999994,0.55,12.546000000000001,80.706,1.9199885069100444,-7.9,0.75,0.32608062105646735,5.305999999999997,26.246000000000002,0.3,0.1280104162428459,88.99,0.29,0.4,7.471666480779233,0.0778845070903943,Low
FACEON,W1,214.3,192.0,-3.0,3.0,1467.0,-491.0,-18.50522162,61.7,1.0,167.334,14.6,71.088,1.53,0.56,0.14,0.052000000000000005,14.04,-0.04,180.0,148.21,21.016000000000002,44.75,74.29799999999999,0.24,6.396,0.11000000000000001,14.04,0.02,180.0,18.442,55.32,0.73,0.45,7.456,0.194,7.52,-0.15,143.83,89.532,0.604,168.52,10.774,46.63,0.34,7.596000000000001,0.27,0.308,14.04,0.16,55.488,33.9,0.4,76.85799999999999,0.19,0.2,0.328,0.47,156.93,174.452,163.74,21.19,0.33,78.37799999999999,0.1,15.11,0.29000000000000004,0.73,180.0,163.74,37.166,77.252,98.5,86.12,3.342,0.6639999999999999,1.02,8.038,87.52799999999999,5.534346393206699,3.2539999999999996,1.17,0.437144413318114,16.439999999999998,29.127999999999997,0.35,0.13125039682479694,98.5,0.27,0.4,11.534999999999997,0.15512412411966078,Low
FACEON,I7,121.8,113.9,1.5,1.1,6277.0,-54.0,-0.492894021,43.6,2.0,154.226,11.2,59.455999999999996,1.12,0.69,-0.04,0.078,3.95,-0.13,161.81,161.81,37.403999999999996,13.91,62.372,-0.13,11.778,0.09200000000000001,8.08,-0.17,163.74,33.226,27.54,0.82,-0.28,10.370000000000001,0.18,7.7,-0.32,140.414,69.548,0.5459999999999999,180.0,24.609999999999996,27.66,-0.23,12.656,0.23,0.21000000000000002,0.0,-0.09,40.104,49.46,0.17,67.43,-0.44,0.03,0.164,0.47,152.87,172.164,160.05,24.32,0.13,67.552,-0.25,20.594,0.12400000000000003,0.72,168.52,144.1,47.14,64.204,0.0,85.97,5.142,0.44800000000000006,0.71,14.48,83.456,8.442993063284295,16.909999999999997,1.04,0.44672885139272867,24.000000000000007,35.94,0.4,0.13644290625263983,0.0,0.23,0.17,6.548539277324883,0.2100896720025137,Low
FACEON,W1,170.0,153.1,-41.7,-6.9,1254.0,-1385.0,-47.84183068,56.2,5.0,169.868,18.19,82.058,1.5,0.63,-0.14,-0.064,9.76,-0.66,146.1,163.74,29.142000000000003,57.0,77.48400000000001,-0.33,10.814,-0.12,9.76,-0.88,130.54,28.502,88.78,0.75,-0.5,10.056,-0.02,9.76,-0.8480000000000001,151.862,75.47800000000001,0.5880000000000001,171.89,19.482,103.45,-0.4,7.428,0.54,0.38,9.76,-0.58,82.86000000000001,37.81,0.81,81.384,-0.58,0.3,0.484,0.12,154.16,173.786,141.26,35.2,0.6,86.136,-0.47,21.026,0.364,0.37,152.87,171.89,40.846,80.416,94.39,85.17,14.725999999999999,0.532,0.17,26.976,77.374,3.264256525867208,9.722,1.25,0.5298936101664542,8.762,22.655999999999995,0.43999999999999995,0.15474710551951099,94.39,0.54,0.81,10.843997955858658,0.09970347311343822,Low
FACEON,W1,228.4,214.5,-0.2,-3.5,1991.0,333.0,9.494985325,63.0,3.0,155.43800000000002,15.3,75.732,1.37,0.66,-0.15,-0.034,8.06,-0.53,171.89,137.73,25.659999999999997,44.93,75.588,-0.24,9.1,0.029999999999999992,8.96,-0.7,163.74,23.24,56.77,0.8,0.12,8.622,0.124,14.29,-0.77,141.43800000000002,71.806,0.6839999999999999,161.81,14.680000000000001,56.49,0.16,8.098,0.36,0.30200000000000005,3.76,-0.07,54.012,28.36,0.45,78.55399999999999,0.23,0.16,0.304,0.41,147.14,170.82199999999997,147.14,14.7,0.19,80.376,0.01,20.377999999999997,0.266,0.46,163.74,163.74,40.14,77.642,93.96,83.0,4.914,0.612,0.37,14.601999999999999,82.428,2.6740284715512423,0.39000000000000234,1.23,0.5457236349236542,6.840000000000003,25.538000000000004,0.47,0.18454448424883,93.96,0.36,0.45,10.394419576548438,0.09668348862454271,Low
FACEON,W1,205.9,188.0,1.0,2.0,1591.0,-294.0,-10.46955277,58.7,1.0,163.67399999999998,14.3,74.366,1.6,0.64,0.16,0.026000000000000002,3.48,-0.03,156.93,161.81,20.567999999999998,18.07,76.38399999999999,0.0,7.236,0.062,176.52,0.17,165.93,15.524000000000001,48.1,0.68,-0.26,7.353999999999999,0.238,3.48,-0.26,146.002,82.78,0.632,180.0,9.767999999999999,40.66,-0.1,8.866,0.29,0.34400000000000003,3.48,-0.09,43.14,14.07,0.32,80.608,-0.14,0.24,0.356,-0.09,165.93,174.45999999999998,124.75,3.62,0.24,80.41,-0.22,10.884,0.39,-0.03,180.0,180.0,32.036,79.322,91.11,77.35,3.2980000000000005,0.692,-6.67,9.346,83.256,3.1965119531556088,6.2879999999999985,6.84,2.5034442940343875,8.89,28.416,0.42000000000000004,0.15422926656982672,91.11,0.29,0.32,9.531328606233233,0.11851737573381241,Low
FACEON,W1,172.7,158.0,-0.2,-1.8,2213.0,252.0,6.496434498,51.4,5.0,159.938,12.85,73.758,1.64,0.56,-0.47,0.086,3.68,-0.41,163.74,180.0,19.660000000000004,47.15,77.066,-0.74,6.055999999999999,0.11200000000000002,7.28,-0.57,165.93,18.542,69.37,0.76,-0.18,5.568,0.22599999999999998,176.32,-0.28,142.21600000000004,72.394,0.6980000000000001,86.56,13.446000000000002,10.72,-0.41,6.202,0.4,0.22400000000000003,3.68,-0.31,72.88399999999999,19.95,0.54,77.864,-0.42,0.37,0.072,-0.28,141.26,169.19,135.23,18.25,0.39,81.41400000000002,-0.52,13.294,0.05399999999999999,0.08,165.93,171.89,44.462,76.93800000000002,86.44,67.92,6.88,0.296,0.33,14.378,80.508,2.754075864362978,-162.874,0.8999999999999999,0.30685811829232207,7.65600000000002,31.612000000000002,0.56,0.18140194780284657,86.44,0.4,0.54,12.014437148697404,0.11767406983555476,Low
FACEON,I7,127.3,115.0,1.0,0.0,4320.0,264.0,3.497059739,43.0,1.0,164.34,5.48,64.44800000000001,0.9,0.66,-0.21,0.122,5.06,-0.16,129.79,155.51,28.786,10.0,67.24,-0.31,12.315999999999999,0.178,5.06,-0.11,165.93,31.708,30.1,0.75,-0.63,16.131999999999998,0.174,5.06,-0.19,150.734,68.64200000000001,0.526,180.0,21.53,49.74,-0.46,15.001999999999999,0.16,0.274,5.06,-0.15,58.432,47.16,0.26,70.82000000000001,-0.54,0.16,0.21200000000000002,-0.05,165.93,168.144,168.52,18.34,0.1,69.602,-0.69,23.66,0.188,0.18,165.93,180.0,39.046,71.05199999999999,98.6,85.14,3.1980000000000004,0.5740000000000001,0.95,16.368,83.53999999999999,6.576097292467619,16.470000000000002,1.14,0.4086854652710437,19.091999999999985,33.566,0.48,0.1855442444988975,98.6,0.16,0.26,18.070000000000007,0.19931893408146723,Low
FACEON,W1,136.9,110.4,-4.3,-4.9,1255.0,420.0,18.50340253,51.3,4.0,161.498,12.83,76.24199999999999,1.18,0.61,0.07,-0.016000000000000004,8.02,-0.13,180.0,143.13,21.368000000000002,20.0,76.43799999999999,0.15,7.446,-0.048,12.22,-0.25,163.74,19.698,30.43,0.75,0.05,8.41,0.054000000000000006,12.04,-0.29,151.614,73.108,0.6599999999999999,168.52,11.942000000000002,37.22,0.12,5.388,0.19,0.304,8.02,0.07,26.870000000000005,28.36,0.19,80.904,-0.23,0.12,0.16,0.42,171.89,175.126,155.51,20.3,0.23,79.022,-0.14,8.528,0.324,0.61,158.43,165.93,30.412,81.28,97.36,90.0,5.148,0.6380000000000001,0.8,15.998,82.116,2.5312433045178984,-0.0979999999999972,1.09,0.43603735095582286,5.874000000000009,18.47,0.38,0.15279616051022574,97.36,0.19,0.23,9.448169134811247,0.07288619391434216,Low
FACEON,W1,150.7,136.1,-42.7,-11.9,2681.0,-743.0,-15.48993616,47.7,5.0,160.46999999999997,17.73,74.004,1.41,0.64,-0.25,0.06999999999999999,8.45,-0.7,147.14,168.52,26.353999999999996,59.22,75.444,-0.24,11.76,0.1,8.45,-0.9,144.1,23.526,81.28,0.75,-0.59,9.911999999999999,0.11600000000000002,8.45,-0.97,145.82,71.15,0.5619999999999999,171.89,15.485999999999999,88.44,-0.35,13.564000000000002,0.44,0.182,3.63,-0.45,56.21,50.95,0.76,73.67,-0.21,0.25,0.10600000000000001,0.16,163.74,172.164,168.52,27.58,0.4,74.2,-0.03,16.556,0.088,0.48,161.81,161.81,38.208000000000006,73.09599999999999,97.19,87.25,4.404,0.5439999999999999,0.47,14.261999999999997,82.83000000000001,3.6545381468342493,7.036,1.45,0.6323425834602181,9.734000000000023,23.94600000000001,0.5599999999999999,0.1848693232168784,97.19,0.44,0.76,10.012946203124574,0.10868678875286478,Low
FACEON,W1,189.6,175.8,2.8,0.2,2639.0,92.0,1.996619112,55.1,5.0,159.886,14.51,67.58000000000001,2.05,0.53,-0.21,0.048,25.83,-0.25,165.93,130.54,20.406,57.18,74.49600000000001,-0.19,11.156,0.10600000000000001,26.8,-0.36,180.0,19.62,65.0,0.75,-0.39,5.62,0.152,17.24,-0.5,142.292,69.668,0.6980000000000001,180.0,10.968,52.45,0.06,10.001999999999999,0.32,0.328,20.61,0.02,48.004,49.46,0.54,79.19,0.28,0.22,0.41200000000000003,0.4,171.89,176.082,150.46,19.42,0.32,80.48400000000001,0.07,22.834,0.30800000000000005,0.63,142.19,163.74,45.434000000000005,76.412,93.62,74.02,5.526000000000001,0.58,0.86,13.382,81.018,5.041932962664216,-6.2719999999999985,1.3599999999999999,0.5240183566395724,13.437999999999988,34.46600000000001,0.67,0.24295404229332485,93.62,0.32,0.54,16.264819652653188,0.17375776853769254,Low
FACEON,W1,205.7,181.6,0.0,0.9,1375.0,-132.0,-5.483590444,61.0,4.0,164.546,15.26,71.288,1.27,0.77,-0.26,0.03400000000000001,7.35,-0.33,158.43,87.13,15.373999999999999,-65.75,75.70599999999999,-0.12,4.596,0.054000000000000006,7.35,-0.48,18.19,18.014000000000003,-70.13,0.82,0.22,4.58,0.22999999999999998,7.35,-0.48,140.458,68.356,0.5980000000000001,171.89,10.156,-69.51,0.17,8.642000000000001,0.34,0.21200000000000002,7.35,0.06,68.096,71.94,0.0,76.796,0.3,1.52,0.264,0.42,168.52,174.74,160.05,0.0,0.0,75.67200000000001,0.3,9.491999999999999,0.25,0.18,35.9,171.89,31.65,75.076,83.87,90.0,5.045999999999999,0.51,0.97,18.29,79.056,2.5400270077304308,2.806000000000001,1.45,0.5333050587743244,7.768000000000001,31.65,0.56,0.23549239195070967,83.87,1.52,0.0,79.20620977339256,0.26487741357024935,Low
FACEON,W1,194.4,169.3,-1.4,1.7,1360.0,-264.0,-10.98549778,59.3,2.0,163.634,6.88,73.94,1.36,0.65,-0.61,0.009999999999999998,14.91,-0.25,155.51,152.87,14.706,44.19,77.97399999999999,-0.84,7.714,0.076,19.3,-0.1,158.43,17.833999999999996,62.78,0.8,-0.35,4.56,0.136,19.34,0.08,137.094,67.00800000000001,0.64,171.89,15.892000000000001,66.67,-0.69,8.16,0.18,0.19999999999999998,14.91,0.41,82.878,53.13,0.37,80.24,-0.51,0.03,0.22600000000000003,0.82,124.06,176.01,151.64,22.54,0.17,79.648,-0.74,19.836,0.23600000000000004,1.0,163.74,168.52,33.202000000000005,79.574,97.5,90.0,5.5920000000000005,0.594,1.11,12.854,80.78999999999999,2.5134344365164294,-3.4479999999999986,1.36,0.5484957785139455,6.849999999999994,26.322000000000006,0.49,0.17477604717657014,97.5,0.18,0.37,17.91032569962553,0.11315846355152809,Low
FACEON,W1,177.4,159.5,3.9,-1.5,1951.0,302.0,8.799117872,52.7,5.0,157.858,13.6,74.10999999999999,1.48,0.5,-0.04,-0.032,4.69,-0.33,156.93,165.93,25.564,45.37,74.3,-0.18,9.642,0.026000000000000002,9.98,-0.3,161.81,22.522,54.46,0.7,-0.35,9.994,0.05,4.69,-0.34,145.476,71.936,0.6679999999999999,180.0,17.509999999999998,48.62,-0.13,7.341999999999999,0.24,0.29,4.69,0.19,72.50999999999999,38.74,0.36,78.79599999999999,-0.18,0.21,0.31799999999999995,0.31,160.05,169.2,156.93,19.3,0.29,79.80199999999999,0.01,17.508,0.32399999999999995,0.4,168.52,168.52,42.582,78.322,92.73,69.55,7.425999999999999,0.6739999999999999,0.59,11.942,83.006,3.4014062974011234,12.819999999999997,0.9299999999999999,0.39076238060391394,8.896000000000015,30.64,0.36,0.1262933094031509,92.73,0.24,0.36,4.89676338683693,0.1087838002703239,Low
FACEON,W1,170.7,150.6,28.7,2.0,2681.0,1529.0,29.69652655,51.4,6.0,166.96600000000004,14.21,73.47999999999999,1.86,0.64,-0.08,0.16999999999999998,4.71,-0.32,163.74,151.64,19.054000000000002,45.79,75.46599999999998,-0.35,10.081999999999999,0.17,5.65,-0.46,147.14,19.419999999999998,57.29,0.77,-0.57,13.59,0.164,5.44,-0.56,157.366,61.846000000000004,0.608,171.89,16.7,64.79,-0.26,6.617999999999999,0.41,0.194,0.0,-0.34,38.69199999999999,23.07,0.47,77.244,-0.38,0.22,0.31199999999999994,0.09,168.52,170.01600000000002,142.19,26.92,0.36,81.69,-0.48,12.511999999999999,0.242,0.19,135.23,160.05,31.526,78.794,86.82,71.25,4.634,0.546,-0.02,5.228,85.112,4.239368018938675,11.259999999999998,0.75,0.28860089429950875,11.632000000000005,26.298000000000002,0.48999999999999994,0.17154202594893958,86.82,0.41,0.47,15.325374111801219,0.1349874780276756,Low
FACEON,W1,179.1,159.4,25.7,1.5,2961.0,1295.0,23.62227172,53.0,6.0,166.76399999999998,14.93,77.176,1.85,0.65,0.01,0.092,8.89,-0.29,165.93,151.64,23.438,43.06,76.01399999999998,-0.13,9.04,0.10800000000000001,14.54,-0.38,147.14,18.916,57.4,0.79,-0.31,12.282,0.11200000000000002,4.12,-0.54,156.36000000000004,68.748,0.662,171.89,15.193999999999999,58.21,0.01,9.251999999999999,0.39,0.22600000000000003,4.12,-0.28,28.68,34.92,0.42,77.38199999999999,-0.29,0.2,0.27599999999999997,0.13,180.0,172.82999999999998,148.21,17.5,0.34,79.66799999999999,-0.4,16.324,0.202,0.15,119.34,165.93,36.8,77.102,88.26,70.05,3.434,0.526,-0.05,6.55,82.22200000000001,2.280847444847352,11.073999999999998,0.6900000000000001,0.26255158223353625,6.208000000000027,30.249999999999996,0.41000000000000003,0.174327278416202,88.26,0.39,0.42,26.226437520181804,0.13678396150374322,Low
FACEON,W1,146.7,129.4,45.4,10.7,2759.0,1407.0,27.02009834,45.4,6.0,166.52800000000002,13.95,76.22,1.85,0.65,-0.25,0.088,4.81,-0.32,163.74,147.14,20.578,41.81,76.448,-0.56,8.256,0.12000000000000002,6.17,-0.47,160.05,18.695999999999998,62.81,0.77,-0.82,12.739999999999998,0.06600000000000002,0.0,-0.61,154.998,66.412,0.6279999999999999,171.89,17.211999999999996,63.03,-0.71,6.617999999999999,0.44,0.194,4.44,-0.4,41.007999999999996,27.13,0.53,77.152,-0.86,0.15,0.308,0.19,165.93,171.208,140.35,30.89,0.32,80.244,-0.9,12.511999999999999,0.20200000000000004,0.29,146.1,161.81,37.988,77.662,94.21,71.61,4.634,0.49800000000000005,-0.08,8.681999999999999,81.89000000000001,2.2866064520740537,17.211999999999996,0.8999999999999999,0.3420526275297414,5.670000000000016,29.306,0.65,0.24516661001585568,94.21,0.44,0.53,8.906868136443927,0.09749029367502031,Low
FACEON,W1,178.3,163.9,4.5,-3.2,2225.0,680.0,16.99409435,52.8,5.0,167.956,15.4,79.82000000000001,1.59,0.65,-0.65,0.029999999999999992,7.28,-0.73,165.93,180.0,21.248,63.88,79.61800000000001,-0.83,5.392,-5.551115123125783e-18,1.78,-0.84,163.74,21.33,82.78,0.78,-0.83,4.636,0.05800000000000001,2.31,-0.83,149.422,79.284,0.63,180.0,15.580000000000002,74.33,-0.74,3.6079999999999997,0.46,0.366,4.7,-0.44,59.19000000000001,19.95,0.72,83.936,-0.61,0.24,0.434,0.2,171.89,172.44400000000002,160.05,34.15,0.47,86.684,-0.59,23.05,0.31400000000000006,0.39,180.0,163.74,45.418,80.63199999999999,90.99,76.3,10.541999999999998,0.5820000000000001,0.77,23.258,79.60999999999999,2.9399365072509087,13.270000000000001,1.6099999999999999,0.657404709734386,7.074000000000012,30.018,0.24,0.10740887610745521,90.99,0.46,0.72,7.273609832813411,0.10506180794765156,Low
